2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Chesirah,wawa,76561198209857939,276260342018080770,Verbal Warning,,,Didnt let a pt take the PG even though no engagement was ongoing and intentions were stated,takara ticket,TRUE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Chesirah,Furbai,76561198277754044,674968110058438657,Strike 1,,,GR15. Contested gore after watching fight,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017564438104117249/transcript-closed-player-report-chesirah-4.html,TRUE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Chesirah,Rypza,76561199389707349,,Warning,,,Legging PG,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017590533935349800/transcript-closed-player-report-chesirah-4.html,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Suguru,InkedOnYaTits,76561198256405476,338125394601443328,Verbal Warning,,,Borderline sexist comment,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017637364937539624/transcript-closed-player-report-suguru-4.html,TRUE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Suguru,Tyrant Merchant,76561198275747711,,Strike 1 12 hour ban elevated,,,"Attacking after 2 bodies, Attacking a player on pg",Witnessed x2,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Suguru,mestrebushido,76561198016103515,,Strike 1 12 hour ban elevated,,,Attacking a player on pg x2 - target switching,Witnessed x2,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Suguru,Lester,76561198035358653,,Strike 1 12 hour ban elevated,,,Attacking a player on pg x2,Witnessed x2,FALSE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Tonnkka,Elite_Hunter,76561199129896800,337778812299509761,Strike 2 - 24 hour ban,,,H9 - Prevented and killed player from retrieving their kills / H2 No 3 call before engaging.,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017779225006178314/transcript-closed-player-report-tonnkka-4.html,TRUE,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018331630294798346/transcript-closed-ban-appeal-tonnkka-2.html
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Tonnkka,Brikozik,76561199231520382,982605345610432583,Verbal Warning,,,Abandoning gore/following after eating gore before 60s,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017826979665428572/transcript-closed-player-report-tonnkka-4.html,TRUE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Tonnkka,Fatalx_xDreams,76561199047495533,714555961800523843,Verbal Warning,,,Abandoning gore/following after eating gore before 60s,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017826979665428572/transcript-closed-player-report-tonnkka-4.html,TRUE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Chesirah,Acinic ,Strike 2 - 24h ban,,24h ban,,,Spamming f-slur and n-word in global,Witnessed,FALSE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Suguru,Shotgun Freddy,76561199053074725,,Strike 1 + 20 hour ban,,,N-word with a,Chat alert,FALSE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Focus,Levio,76561199021065522,989750355896205353,Strike 2 - 24hr ban,,,A4. Stole a gore after the engagement,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017973173880365156/transcript-closed-player-report-focus-4.html,TRUE,
